Position,TrackName,Artist,Streams,URL,date,Region
36,How Long,Charlie Puth,1488126,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,12/14/17,global
37,Mi Gente,J Balvin,1475479,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/14/17,global
38,Never Be the Same,Camila Cabello,1431876,https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5,12/14/17,global
39,Stargazing,Kygo,1429450,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,12/14/17,global
40,HUMBLE.,Kendrick Lamar,1419442,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/14/17,global
41,Bank Account,21 Savage,1413849,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/14/17,global
42,Se Prepar�_,Ozuna,1411066,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/14/17,global
43,Man's Not Hot,Big Shaq,1407958,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/14/17,global
44,Lonely Together (feat. Rita Ora),Avicii,1371948,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,12/14/17,global
45,Feel It Still,Portugal. The Man,1367017,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,12/14/17,global
46,Anywhere,Rita Ora,1310624,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,12/14/17,global
47,Mayores,Becky G,1308226,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,12/14/17,global
48,Attention,Charlie Puth,1292346,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,12/14/17,global
49,Sorry Not Sorry,Demi Lovato,1287196,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,12/14/17,global
50,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1193887,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/14/17,global
1,rockstar,Post Malone,4913362,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/15/17,global
2,Havana,Camila Cabello,3909091,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/15/17,global
3,River (feat. Ed Sheeran),Eminem,3874029,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s,12/15/17,global
4,New Rules,Dua Lipa,3223006,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/15/17,global
5,All I Want for Christmas Is You,Mariah Carey,3169712,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/15/17,global
6,Wolves,Selena Gomez,3151791,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/15/17,global
7,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,3059251,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/15/17,global
8,Let You Down,NF,2803436,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/15/17,global
9,Perfect,Ed Sheeran,2794488,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/15/17,global
10,Gucci Gang,Lil Pump,2724015,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/15/17,global
11,What Lovers Do (feat. SZA),Maroon 5,2620298,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/15/17,global
12,Too Good At Goodbyes,Sam Smith,2600320,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/15/17,global
13,Him & I (with Halsey),G-Eazy,2568203,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,12/15/17,global
14,�chame La Culpa,Luis Fonsi,2542216,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/15/17,global
15,Silence,Marshmello,2420331,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/15/17,global
16,Shape of You,Ed Sheeran,2262703,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/15/17,global
17,Dusk Till Dawn - Radio Edit,ZAYN,2206845,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/15/17,global
18,Believe,Eminem,2190651,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr,12/15/17,global
19,I Fall Apart,Post Malone,2171443,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/15/17,global
20,Last Christmas,Wham!,2156377,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/15/17,global
21,Walk On Water (feat. Beyonc�),Eminem,1943106,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9,12/15/17,global
22,Sensualidad,Bad Bunny,1920543,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/15/17,global
23,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1864117,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/15/17,global
24,Candy Paint,Post Malone,1835098,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/15/17,global
25,No Limit,G-Eazy,1806683,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,12/15/17,global
26,Remind Me,Eminem,1742312,https://open.spotify.com/track/0OMt4Qyetdbw2eUEvKBdHH,12/15/17,global
27,Young Dumb & Broke,Khalid,1720903,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/15/17,global
28,Criminal,Natti Natasha,1720812,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/15/17,global
29,Like Home (feat. Alicia Keys),Eminem,1704993,https://open.spotify.com/track/2rozzUGTRWqhTa2NzJAl8I,12/15/17,global
30,Thunder,Imagine Dragons,1703265,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/15/17,global
31,Coraz�_n,Maluma,1695467,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/15/17,global
32,Downtown,Anitta,1686657,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/15/17,global
33,XO TOUR Llif3,Lil Uzi Vert,1686196,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/15/17,global
34,Untouchable,Eminem,1682107,https://open.spotify.com/track/4g2j0YZdGB8x5vQjXmJsKN,12/15/17,global
35,I Miss You (feat. Julia Michaels),Clean Bandit,1649485,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/15/17,global
36,Chloraseptic (feat. Phresher),Eminem,1630021,https://open.spotify.com/track/13aKdwvdGjuZDv2OOKyvs7,12/15/17,global
37,1-800-273-8255,Logic,1626707,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/15/17,global
38,Ric Flair Drip (& Metro Boomin),Offset,1611186,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/15/17,global
39,Congratulations,Post Malone,1593214,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/15/17,global
40,Unforgettable,French Montana,1588181,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/15/17,global
41,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1583970,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/15/17,global
42,Mi Gente,J Balvin,1568001,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/15/17,global
43,How Long,Charlie Puth,1553208,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,12/15/17,global
44,Me Reh�_so,Danny Ocean,1538395,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/15/17,global
45,Man's Not Hot,Big Shaq,1527305,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/15/17,global
46,Se Prepar�_,Ozuna,1521923,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/15/17,global
47,Bad Husband (feat. X Ambassadors),Eminem,1508547,https://open.spotify.com/track/3GOjD8hwXOxbTF3apTqSqX,12/15/17,global
48,Stargazing,Kygo,1439863,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,12/15/17,global
49,HUMBLE.,Kendrick Lamar,1429737,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/15/17,global
50,Bank Account,21 Savage,1424635,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/15/17,global
1,rockstar,Post Malone,4773132,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/16/17,global
2,Havana,Camila Cabello,3904968,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/16/17,global
3,River (feat. Ed Sheeran),Eminem,3807637,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,12/16/17,global
4,All I Want for Christmas Is You,Mariah Carey,3648347,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/16/17,global
5,New Rules,Dua Lipa,3161045,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/16/17,global
6,Wolves,Selena Gomez,3015466,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/16/17,global
7,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,2864445,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/16/17,global
8,Gucci Gang,Lil Pump,2722997,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/16/17,global
9,Perfect,Ed Sheeran,2682068,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/16/17,global
10,Let You Down,NF,2645306,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/16/17,global
11,What Lovers Do (feat. SZA),Maroon 5,2555399,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/16/17,global
12,Him & I (with Halsey),G-Eazy,2535832,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,12/16/17,global
13,Last Christmas,Wham!,2527814,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/16/17,global
14,�chame La Culpa,Luis Fonsi,2450795,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/16/17,global
15,Too Good At Goodbyes,Sam Smith,2434139,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/16/17,global
16,Silence,Marshmello,2293561,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/16/17,global
17,Shape of You,Ed Sheeran,2237018,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/16/17,global
18,Dusk Till Dawn - Radio Edit,ZAYN,2094903,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/16/17,global
19,I Fall Apart,Post Malone,2008275,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/16/17,global
20,Sensualidad,Bad Bunny,1876144,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/16/17,global
21,Believe,Eminem,1790763,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr,12/16/17,global
22,Coraz�_n,Maluma,1766498,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/16/17,global
23,No Limit,G-Eazy,1766485,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,12/16/17,global
24,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1765443,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/16/17,global
25,Walk On Water (feat. Beyonc�),Eminem,1762490,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9,12/16/17,global
26,Candy Paint,Post Malone,1747372,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/16/17,global
27,Criminal,Natti Natasha,1737476,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/16/17,global
28,Thunder,Imagine Dragons,1648205,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/16/17,global
29,Young Dumb & Broke,Khalid,1641031,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/16/17,global
30,Downtown,Anitta,1599861,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/16/17,global
31,XO TOUR Llif3,Lil Uzi Vert,1597505,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/16/17,global
32,Mi Gente,J Balvin,1574316,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/16/17,global
33,How Long,Charlie Puth,1561018,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,12/16/17,global
34,Ric Flair Drip (& Metro Boomin),Offset,1550789,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/16/17,global
35,Man's Not Hot,Big Shaq,1548617,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/16/17,global
36,I Miss You (feat. Julia Michaels),Clean Bandit,1518274,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/16/17,global
37,Se Prepar�_,Ozuna,1513721,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/16/17,global
38,Congratulations,Post Malone,1501764,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/16/17,global
39,1-800-273-8255,Logic,1500625,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/16/17,global
40,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1469562,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/16/17,global
41,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1458989,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/16/17,global
42,Unforgettable,French Montana,1442864,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/16/17,global
43,Me Reh�_so,Danny Ocean,1431803,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/16/17,global
44,Like Home (feat. Alicia Keys),Eminem,1412849,https://open.spotify.com/track/2rozzUGTRWqhTa2NzJAl8I,12/16/17,global
45,Remind Me,Eminem,1406985,https://open.spotify.com/track/0OMt4Qyetdbw2eUEvKBdHH,12/16/17,global
46,Do They Know It's Christmas? - 1984 Version,Band Aid,1404047,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06,12/16/17,global
47,Bank Account,21 Savage,1370936,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/16/17,global
48,Mayores,Becky G,1364088,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,12/16/17,global
49,Stargazing,Kygo,1348211,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,12/16/17,global
50,HUMBLE.,Kendrick Lamar,1343935,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/16/17,global
1,rockstar,Post Malone,4181674,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/17/17,global
2,Havana,Camila Cabello,3454468,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/17/17,global
3,All I Want for Christmas Is You,Mariah Carey,3356225,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/17/17,global
4,River (feat. Ed Sheeran),Eminem,3321310,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,12/17/17,global
5,New Rules,Dua Lipa,2736309,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/17/17,global
6,Wolves,Selena Gomez,2658675,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/17/17,global
7,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,2530809,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/17/17,global
8,Perfect,Ed Sheeran,2497177,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/17/17,global
9,Gucci Gang,Lil Pump,2424179,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/17/17,global
10,Last Christmas,Wham!,2347993,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/17/17,global
11,Let You Down,NF,2304995,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/17/17,global
12,Him & I (with Halsey),G-Eazy,2301874,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,12/17/17,global
13,What Lovers Do (feat. SZA),Maroon 5,2248739,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/17/17,global
14,Too Good At Goodbyes,Sam Smith,2231096,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/17/17,global
15,�chame La Culpa,Luis Fonsi,2089335,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/17/17,global
16,Silence,Marshmello,2019641,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/17/17,global
17,Shape of You,Ed Sheeran,1964782,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/17/17,global
18,Dusk Till Dawn - Radio Edit,ZAYN,1856186,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/17/17,global
19,I Fall Apart,Post Malone,1827478,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/17/17,global
20,Sensualidad,Bad Bunny,1629311,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/17/17,global
21,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1581872,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/17/17,global
22,No Limit,G-Eazy,1565837,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,12/17/17,global
23,Candy Paint,Post Malone,1562546,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/17/17,global
24,Coraz�_n,Maluma,1540867,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/17/17,global
25,Criminal,Natti Natasha,1503828,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,12/17/17,global
26,Young Dumb & Broke,Khalid,1481190,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/17/17,global
27,It's Beginning To Look A Lot Like Christmas,Michael Bubl�,1461019,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,12/17/17,global
28,Thunder,Imagine Dragons,1455088,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/17/17,global
29,Walk On Water (feat. Beyonc�),Eminem,1447873,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9,12/17/17,global
30,XO TOUR Llif3,Lil Uzi Vert,1444044,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/17/17,global
31,How Long,Charlie Puth,1436988,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,12/17/17,global
32,Do They Know It's Christmas? - 1984 Version,Band Aid,1380168,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06,12/17/17,global
33,Downtown,Anitta,1380157,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/17/17,global
34,Ric Flair Drip (& Metro Boomin),Offset,1378468,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/17/17,global
35,Mi Gente,J Balvin,1369119,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,12/17/17,global
36,1-800-273-8255,Logic,1364086,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,12/17/17,global
37,Congratulations,Post Malone,1356272,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,12/17/17,global
38,Believe,Eminem,1345898,https://open.spotify.com/track/2XDhuJvvx2wcIROXbfTTYr,12/17/17,global
39,I Miss You (feat. Julia Michaels),Clean Bandit,1337120,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/17/17,global
40,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1314601,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/17/17,global
41,Man's Not Hot,Big Shaq,1308799,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr,12/17/17,global
42,Se Prepar�_,Ozuna,1299074,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,12/17/17,global
43,Bank Account,21 Savage,1235512,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,12/17/17,global
44,Unforgettable,French Montana,1233443,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,12/17/17,global
45,Santa Tell Me,Ariana Grande,1233161,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,12/17/17,global
46,Me Reh�_so,Danny Ocean,1215645,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,12/17/17,global
47,It's the Most Wonderful Time of the Year,Andy Williams,1210898,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,12/17/17,global
48,Rockin' Around The Christmas Tree - Single Version,Brenda Lee,1205350,https://open.spotify.com/track/3T7dNA7O8c3Axj5WyDNcH3,12/17/17,global
49,HUMBLE.,Kendrick Lamar,1198829,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,12/17/17,global
50,Mayores,Becky G,1198484,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,12/17/17,global
1,rockstar,Post Malone,4437687,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,12/18/17,global
2,River (feat. Ed Sheeran),Eminem,4383321,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,12/18/17,global
3,Havana,Camila Cabello,3576403,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,12/18/17,global
4,New Rules,Dua Lipa,2938523,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,12/18/17,global
5,All I Want for Christmas Is You,Mariah Carey,2923650,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,12/18/17,global
6,Wolves,Selena Gomez,2880427,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,12/18/17,global
7,Perfect Duet (Ed Sheeran & Beyonc�),Ed Sheeran,2728050,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,12/18/17,global
8,Perfect,Ed Sheeran,2717012,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,12/18/17,global
9,Him & I (with Halsey),G-Eazy,2618885,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,12/18/17,global
10,Let You Down,NF,2533330,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,12/18/17,global
11,Too Good At Goodbyes,Sam Smith,2468808,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,12/18/17,global
12,Gucci Gang,Lil Pump,2468644,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,12/18/17,global
13,What Lovers Do (feat. SZA),Maroon 5,2387029,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,12/18/17,global
14,�chame La Culpa,Luis Fonsi,2234987,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,12/18/17,global
15,Silence,Marshmello,2178585,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,12/18/17,global
16,I Fall Apart,Post Malone,2062067,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,12/18/17,global
17,Shape of You,Ed Sheeran,2042307,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/18/17,global
18,Dusk Till Dawn - Radio Edit,ZAYN,2017093,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,12/18/17,global
19,Last Christmas,Wham!,2008002,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/18/17,global
20,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1798233,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,12/18/17,global
21,Candy Paint,Post Malone,1704551,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,12/18/17,global
22,Sensualidad,Bad Bunny,1676925,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,12/18/17,global
23,No Limit,G-Eazy,1672134,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,12/18/17,global
24,Coraz�_n,Maluma,1638220,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,12/18/17,global
25,How Long,Charlie Puth,1601737,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,12/18/17,global
26,Downtown,Anitta,1591407,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,12/18/17,global
27,Young Dumb & Broke,Khalid,1583582,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,12/18/17,global
28,I Miss You (feat. Julia Michaels),Clean Bandit,1573612,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,12/18/17,global
29,Thunder,Imagine Dragons,1539186,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,12/18/17,global
30,XO TOUR Llif3,Lil Uzi Vert,1531073,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,12/18/17,global
31,Ric Flair Drip (& Metro Boomin),Offset,1525042,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,12/18/17,global
32,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1501704,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,12/18/17,global
